city,time,hour,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,uv_index,aqi_pm25,severity,risk
Hyderabad,2025-12-13 06:00:00+00:00,6,24.7,22.8,323.0,3.7,17.9,159.0,,Good,1397.5,High Risk
Hyderabad,2025-12-13 06:00:00+00:00,6,24.7,22.8,323.0,3.7,17.9,159.0,,Good,1397.5,High Risk
Hyderabad,2025-12-13 06:00:00+00:00,6,24.7,22.8,323.0,3.7,17.9,159.0,7.6,Good,1397.5,High Risk
Hyderabad,2025-12-13 06:00:00+00:00,6,24.7,22.8,323.0,3.7,17.9,159.0,7.6,Good,1397.5,High Risk
Hyderabad,2025-12-13 07:00:00+00:00,7,24.7,23.0,256.0,0.6,16.1,169.0,,Good,1274.9,High Risk
Hyderabad,2025-12-13 07:00:00+00:00,7,24.7,23.0,256.0,0.6,16.1,169.0,,Good,1274.9,High Risk
Hyderabad,2025-12-13 07:00:00+00:00,7,24.7,23.0,256.0,0.6,16.1,169.0,7.6,Good,1274.9,High Risk
Hyderabad,2025-12-13 07:00:00+00:00,7,24.7,23.0,256.0,0.6,16.1,169.0,7.6,Good,1274.9,High Risk
Hyderabad,2025-12-13 08:00:00+00:00,8,24.9,23.1,280.0,0.9,15.2,172.0,,Good,1330.6,High Risk
Hyderabad,2025-12-13 08:00:00+00:00,8,24.9,23.1,280.0,0.9,15.2,172.0,,Good,1330.6,High Risk
Hyderabad,2025-12-13 08:00:00+00:00,8,24.9,23.1,280.0,0.9,15.2,172.0,6.2,Good,1330.6,High Risk
Hyderabad,2025-12-13 08:00:00+00:00,8,24.9,23.1,280.0,0.9,15.2,172.0,6.2,Good,1330.6,High Risk
Hyderabad,2025-12-13 09:00:00+00:00,9,24.8,23.1,320.0,2.7,14.6,170.0,,Good,1409.1,High Risk
Hyderabad,2025-12-13 09:00:00+00:00,9,24.8,23.1,320.0,2.7,14.6,170.0,,Good,1409.1,High Risk
Hyderabad,2025-12-13 09:00:00+00:00,9,24.8,23.1,320.0,2.7,14.6,170.0,4.0,Good,1409.1,High Risk
Hyderabad,2025-12-13 09:00:00+00:00,9,24.8,23.1,320.0,2.7,14.6,170.0,4.0,Good,1409.1,High Risk
Hyderabad,2025-12-13 10:00:00+00:00,10,24.7,22.9,358.0,5.5,13.9,161.0,,Good,1465.2,High Risk
Hyderabad,2025-12-13 10:00:00+00:00,10,24.7,22.9,358.0,5.5,13.9,161.0,,Good,1465.2,High Risk
Hyderabad,2025-12-13 10:00:00+00:00,10,24.7,22.9,358.0,5.5,13.9,161.0,1.85,Good,1465.2,High Risk
Hyderabad,2025-12-13 10:00:00+00:00,10,24.7,22.9,358.0,5.5,13.9,161.0,1.85,Good,1465.2,High Risk
Hyderabad,2025-12-13 11:00:00+00:00,11,24.9,23.2,412.0,9.7,13.5,145.0,,Good,1542.5,High Risk
Hyderabad,2025-12-13 11:00:00+00:00,11,24.9,23.2,412.0,9.7,13.5,145.0,,Good,1542.5,High Risk
Hyderabad,2025-12-13 11:00:00+00:00,11,24.9,23.2,412.0,9.7,13.5,145.0,0.5,Good,1542.5,High Risk
Hyderabad,2025-12-13 11:00:00+00:00,11,24.9,23.2,412.0,9.7,13.5,145.0,0.5,Good,1542.5,High Risk
Hyderabad,2025-12-13 12:00:00+00:00,12,29.2,27.8,463.0,14.6,13.8,129.0,,Good,1653.2,High Risk
Hyderabad,2025-12-13 12:00:00+00:00,12,29.2,27.8,463.0,14.6,13.8,129.0,,Good,1653.2,High Risk
Hyderabad,2025-12-13 12:00:00+00:00,12,29.2,27.8,463.0,14.6,13.8,129.0,0.0,Good,1653.2,High Risk
Hyderabad,2025-12-13 12:00:00+00:00,12,29.2,27.8,463.0,14.6,13.8,129.0,0.0,Good,1653.2,High Risk
Hyderabad,2025-12-13 13:00:00+00:00,13,35.5,34.1,507.0,21.1,15.3,110.0,,Good,1766.6,High Risk
Hyderabad,2025-12-13 13:00:00+00:00,13,35.5,34.1,507.0,21.1,15.3,110.0,,Good,1766.6,High Risk
Hyderabad,2025-12-13 13:00:00+00:00,13,35.5,34.1,507.0,21.1,15.3,110.0,0.0,Good,1766.6,High Risk
Hyderabad,2025-12-13 13:00:00+00:00,13,35.5,34.1,507.0,21.1,15.3,110.0,0.0,Good,1766.6,High Risk
Hyderabad,2025-12-13 14:00:00+00:00,14,39.2,38.0,548.0,28.3,17.5,91.0,,Good,1859.8,High Risk
Hyderabad,2025-12-13 14:00:00+00:00,14,39.2,38.0,548.0,28.3,17.5,91.0,,Good,1859.8,High Risk
Hyderabad,2025-12-13 14:00:00+00:00,14,39.2,38.0,548.0,28.3,17.5,91.0,0.0,Good,1859.8,High Risk
Hyderabad,2025-12-13 14:00:00+00:00,14,39.2,38.0,548.0,28.3,17.5,91.0,0.0,Good,1859.8,High Risk
Hyderabad,2025-12-13 15:00:00+00:00,15,41.2,39.8,574.0,32.8,19.3,77.0,,Good,1910.0,High Risk
Hyderabad,2025-12-13 15:00:00+00:00,15,41.2,39.8,574.0,32.8,19.3,77.0,,Good,1910.0,High Risk
Hyderabad,2025-12-13 15:00:00+00:00,15,41.2,39.8,574.0,32.8,19.3,77.0,0.0,Good,1910.0,High Risk
Hyderabad,2025-12-13 15:00:00+00:00,15,41.2,39.8,574.0,32.8,19.3,77.0,0.0,Good,1910.0,High Risk
Hyderabad,2025-12-13 16:00:00+00:00,16,42.6,41.2,570.0,32.9,20.2,74.0,,Good,1908.1999999999998,High Risk
Hyderabad,2025-12-13 16:00:00+00:00,16,42.6,41.2,570.0,32.9,20.2,74.0,,Good,1908.1999999999998,High Risk
Hyderabad,2025-12-13 16:00:00+00:00,16,42.6,41.2,570.0,32.9,20.2,74.0,0.0,Good,1908.1999999999998,High Risk
Hyderabad,2025-12-13 16:00:00+00:00,16,42.6,41.2,570.0,32.9,20.2,74.0,0.0,Good,1908.1999999999998,High Risk
Hyderabad,2025-12-13 17:00:00+00:00,17,44.0,42.6,551.0,30.4,20.6,77.0,,Good,1882.0,High Risk
Hyderabad,2025-12-13 17:00:00+00:00,17,44.0,42.6,551.0,30.4,20.6,77.0,,Good,1882.0,High Risk
Hyderabad,2025-12-13 17:00:00+00:00,17,44.0,42.6,551.0,30.4,20.6,77.0,0.0,Good,1882.0,High Risk
Hyderabad,2025-12-13 17:00:00+00:00,17,44.0,42.6,551.0,30.4,20.6,77.0,0.0,Good,1882.0,High Risk
Hyderabad,2025-12-13 18:00:00+00:00,18,44.2,42.7,547.0,27.3,20.8,82.0,,Good,1878.5,High Risk
Hyderabad,2025-12-13 18:00:00+00:00,18,44.2,42.7,547.0,27.3,20.8,82.0,,Good,1878.5,High Risk
Hyderabad,2025-12-13 18:00:00+00:00,18,44.2,42.7,547.0,27.3,20.8,82.0,0.0,Good,1878.5,High Risk
Hyderabad,2025-12-13 18:00:00+00:00,18,44.2,42.7,547.0,27.3,20.8,82.0,0.0,Good,1878.5,High Risk
Hyderabad,2025-12-13 19:00:00+00:00,19,43.7,42.1,570.0,23.7,20.6,88.0,,Good,1922.8000000000002,High Risk
Hyderabad,2025-12-13 19:00:00+00:00,19,43.7,42.1,570.0,23.7,20.6,88.0,,Good,1922.8000000000002,High Risk
Hyderabad,2025-12-13 19:00:00+00:00,19,43.7,42.1,570.0,23.7,20.6,88.0,0.0,Good,1922.8000000000002,High Risk
Hyderabad,2025-12-13 19:00:00+00:00,19,43.7,42.1,570.0,23.7,20.6,88.0,0.0,Good,1922.8000000000002,High Risk
Hyderabad,2025-12-13 20:00:00+00:00,20,43.7,42.1,607.0,19.4,20.2,96.0,,Good,2002.0,High Risk
Hyderabad,2025-12-13 20:00:00+00:00,20,43.7,42.1,607.0,19.4,20.2,96.0,,Good,2002.0,High Risk
Hyderabad,2025-12-13 20:00:00+00:00,20,43.7,42.1,607.0,19.4,20.2,96.0,0.0,Good,2002.0,High Risk
Hyderabad,2025-12-13 20:00:00+00:00,20,43.7,42.1,607.0,19.4,20.2,96.0,0.0,Good,2002.0,High Risk
Hyderabad,2025-12-13 21:00:00+00:00,21,44.4,42.8,657.0,16.0,20.2,102.0,,Good,2112.0,High Risk
Hyderabad,2025-12-13 21:00:00+00:00,21,44.4,42.8,657.0,16.0,20.2,102.0,,Good,2112.0,High Risk
Hyderabad,2025-12-13 21:00:00+00:00,21,44.4,42.8,657.0,16.0,20.2,102.0,0.0,Good,2112.0,High Risk
Hyderabad,2025-12-13 21:00:00+00:00,21,44.4,42.8,657.0,16.0,20.2,102.0,0.0,Good,2112.0,High Risk
Hyderabad,2025-12-13 22:00:00+00:00,22,45.2,43.5,719.0,13.5,20.9,107.0,,Good,2249.7,High Risk
Hyderabad,2025-12-13 22:00:00+00:00,22,45.2,43.5,719.0,13.5,20.9,107.0,,Good,2249.7,High Risk
Hyderabad,2025-12-13 22:00:00+00:00,22,45.2,43.5,719.0,13.5,20.9,107.0,0.0,Good,2249.7,High Risk
Hyderabad,2025-12-13 22:00:00+00:00,22,45.2,43.5,719.0,13.5,20.9,107.0,0.0,Good,2249.7,High Risk
Hyderabad,2025-12-13 23:00:00+00:00,23,45.9,44.4,793.0,11.9,22.0,111.0,,Good,2414.3,High Risk
Hyderabad,2025-12-13 23:00:00+00:00,23,45.9,44.4,793.0,11.9,22.0,111.0,,Good,2414.3,High Risk
Hyderabad,2025-12-13 23:00:00+00:00,23,45.9,44.4,793.0,11.9,22.0,111.0,0.0,Good,2414.3,High Risk
Hyderabad,2025-12-13 23:00:00+00:00,23,45.9,44.4,793.0,11.9,22.0,111.0,0.0,Good,2414.3,High Risk
Hyderabad,2025-12-14 00:00:00+00:00,0,47.4,45.8,872.0,12.5,23.1,112.0,,Good,2593.6,High Risk
Hyderabad,2025-12-14 00:00:00+00:00,0,47.4,45.8,872.0,12.5,23.1,112.0,,Good,2593.6,High Risk
Hyderabad,2025-12-14 00:00:00+00:00,0,47.4,45.8,872.0,12.5,23.1,112.0,0.0,Good,2593.6,High Risk
Hyderabad,2025-12-14 00:00:00+00:00,0,47.4,45.8,872.0,12.5,23.1,112.0,0.0,Good,2593.6,High Risk
Hyderabad,2025-12-14 01:00:00+00:00,1,51.6,50.1,993.0,18.1,24.5,108.0,,,2885.7,High Risk
Hyderabad,2025-12-14 01:00:00+00:00,1,51.6,50.1,993.0,18.1,24.5,108.0,,,2885.7,High Risk
Hyderabad,2025-12-14 01:00:00+00:00,1,51.6,50.1,993.0,18.1,24.5,108.0,0.0,,2885.7,High Risk
Hyderabad,2025-12-14 01:00:00+00:00,1,51.6,50.1,993.0,18.1,24.5,108.0,0.0,,2885.7,High Risk
Hyderabad,2025-12-14 02:00:00+00:00,2,61.2,59.8,1119.0,26.0,26.0,101.0,,Moderate,3231.6,High Risk
Hyderabad,2025-12-14 02:00:00+00:00,2,61.2,59.8,1119.0,26.0,26.0,101.0,,Moderate,3231.6,High Risk
Hyderabad,2025-12-14 02:00:00+00:00,2,61.2,59.8,1119.0,26.0,26.0,101.0,0.4,Moderate,3231.6,High Risk
Hyderabad,2025-12-14 02:00:00+00:00,2,61.2,59.8,1119.0,26.0,26.0,101.0,0.4,Moderate,3231.6,High Risk
Hyderabad,2025-12-14 03:00:00+00:00,3,53.8,52.7,1133.0,29.1,26.0,102.0,,Moderate,3217.3,High Risk
Hyderabad,2025-12-14 03:00:00+00:00,3,53.8,52.7,1133.0,29.1,26.0,102.0,,Moderate,3217.3,High Risk
Hyderabad,2025-12-14 03:00:00+00:00,3,53.8,52.7,1133.0,29.1,26.0,102.0,1.65,Moderate,3217.3,High Risk
Hyderabad,2025-12-14 03:00:00+00:00,3,53.8,52.7,1133.0,29.1,26.0,102.0,1.65,Moderate,3217.3,High Risk
Hyderabad,2025-12-14 04:00:00+00:00,4,36.0,34.7,931.0,22.6,23.4,119.0,,Good,2684.5,High Risk
Hyderabad,2025-12-14 04:00:00+00:00,4,36.0,34.7,931.0,22.6,23.4,119.0,,Good,2684.5,High Risk
Hyderabad,2025-12-14 04:00:00+00:00,4,36.0,34.7,931.0,22.6,23.4,119.0,3.7,Good,2684.5,High Risk
Hyderabad,2025-12-14 04:00:00+00:00,4,36.0,34.7,931.0,22.6,23.4,119.0,3.7,Good,2684.5,High Risk
Hyderabad,2025-12-14 05:00:00+00:00,5,32.9,31.5,616.0,11.4,19.4,143.0,,Good,2040.4,High Risk
Hyderabad,2025-12-14 05:00:00+00:00,5,32.9,31.5,616.0,11.4,19.4,143.0,,Good,2040.4,High Risk
Hyderabad,2025-12-14 05:00:00+00:00,5,32.9,31.5,616.0,11.4,19.4,143.0,5.9,Good,2040.4,High Risk
Hyderabad,2025-12-14 05:00:00+00:00,5,32.9,31.5,616.0,11.4,19.4,143.0,5.9,Good,2040.4,High Risk
Hyderabad,2025-12-14 06:00:00+00:00,6,29.3,27.9,381.0,3.0,16.3,161.0,,Good,1549.6,High Risk
Hyderabad,2025-12-14 06:00:00+00:00,6,29.3,27.9,381.0,3.0,16.3,161.0,,Good,1549.6,High Risk
Hyderabad,2025-12-14 06:00:00+00:00,6,29.3,27.9,381.0,3.0,16.3,161.0,7.3,Good,1549.6,High Risk
Hyderabad,2025-12-14 06:00:00+00:00,6,29.3,27.9,381.0,3.0,16.3,161.0,7.3,Good,1549.6,High Risk
Hyderabad,2025-12-14 07:00:00+00:00,7,28.0,26.6,310.0,0.5,15.0,168.0,,Good,1403.0,High Risk
Hyderabad,2025-12-14 07:00:00+00:00,7,28.0,26.6,310.0,0.5,15.0,168.0,,Good,1403.0,High Risk
Hyderabad,2025-12-14 07:00:00+00:00,7,28.0,26.6,310.0,0.5,15.0,168.0,7.35,Good,1403.0,High Risk
Hyderabad,2025-12-14 07:00:00+00:00,7,28.0,26.6,310.0,0.5,15.0,168.0,7.35,Good,1403.0,High Risk
Hyderabad,2025-12-14 08:00:00+00:00,8,27.7,26.1,318.0,0.9,14.5,170.0,,Good,1421.2,High Risk
Hyderabad,2025-12-14 08:00:00+00:00,8,27.7,26.1,318.0,0.9,14.5,170.0,,Good,1421.2,High Risk
Hyderabad,2025-12-14 08:00:00+00:00,8,27.7,26.1,318.0,0.9,14.5,170.0,6.05,Good,1421.2,High Risk
Hyderabad,2025-12-14 08:00:00+00:00,8,27.7,26.1,318.0,0.9,14.5,170.0,6.05,Good,1421.2,High Risk
Hyderabad,2025-12-14 09:00:00+00:00,9,27.6,26.0,344.0,2.6,14.3,166.0,,Good,1466.4,High Risk
Hyderabad,2025-12-14 09:00:00+00:00,9,27.6,26.0,344.0,2.6,14.3,166.0,,Good,1466.4,High Risk
Hyderabad,2025-12-14 09:00:00+00:00,9,27.6,26.0,344.0,2.6,14.3,166.0,3.9,Good,1466.4,High Risk
Hyderabad,2025-12-14 09:00:00+00:00,9,27.6,26.0,344.0,2.6,14.3,166.0,3.9,Good,1466.4,High Risk
Hyderabad,2025-12-14 10:00:00+00:00,10,27.5,25.7,374.0,5.4,13.9,157.0,,Good,1507.2,High Risk
Hyderabad,2025-12-14 10:00:00+00:00,10,27.5,25.7,374.0,5.4,13.9,157.0,,Good,1507.2,High Risk
Hyderabad,2025-12-14 10:00:00+00:00,10,27.5,25.7,374.0,5.4,13.9,157.0,1.8,Good,1507.2,High Risk
Hyderabad,2025-12-14 10:00:00+00:00,10,27.5,25.7,374.0,5.4,13.9,157.0,1.8,Good,1507.2,High Risk
Hyderabad,2025-12-14 11:00:00+00:00,11,27.8,26.0,421.0,9.5,13.7,142.0,,Good,1574.2,High Risk
Hyderabad,2025-12-14 11:00:00+00:00,11,27.8,26.0,421.0,9.5,13.7,142.0,,Good,1574.2,High Risk
Hyderabad,2025-12-14 11:00:00+00:00,11,27.8,26.0,421.0,9.5,13.7,142.0,0.45,Good,1574.2,High Risk
Hyderabad,2025-12-14 11:00:00+00:00,11,27.8,26.0,421.0,9.5,13.7,142.0,0.45,Good,1574.2,High Risk
Hyderabad,2025-12-14 12:00:00+00:00,12,32.6,31.2,462.0,14.6,14.3,126.0,,Good,1671.4,High Risk
Hyderabad,2025-12-14 12:00:00+00:00,12,32.6,31.2,462.0,14.6,14.3,126.0,,Good,1671.4,High Risk
Hyderabad,2025-12-14 12:00:00+00:00,12,32.6,31.2,462.0,14.6,14.3,126.0,0.0,Good,1671.4,High Risk
Hyderabad,2025-12-14 12:00:00+00:00,12,32.6,31.2,462.0,14.6,14.3,126.0,0.0,Good,1671.4,High Risk
Hyderabad,2025-12-14 13:00:00+00:00,13,39.6,38.1,476.0,21.7,16.2,107.0,,Good,1733.9,High Risk
Hyderabad,2025-12-14 13:00:00+00:00,13,39.6,38.1,476.0,21.7,16.2,107.0,,Good,1733.9,High Risk
Hyderabad,2025-12-14 13:00:00+00:00,13,39.6,38.1,476.0,21.7,16.2,107.0,0.0,Good,1733.9,High Risk
Hyderabad,2025-12-14 13:00:00+00:00,13,39.6,38.1,476.0,21.7,16.2,107.0,0.0,Good,1733.9,High Risk
Hyderabad,2025-12-14 14:00:00+00:00,14,43.9,42.5,484.0,29.7,18.8,86.0,,Good,1764.2,High Risk
Hyderabad,2025-12-14 14:00:00+00:00,14,43.9,42.5,484.0,29.7,18.8,86.0,,Good,1764.2,High Risk
Hyderabad,2025-12-14 14:00:00+00:00,14,43.9,42.5,484.0,29.7,18.8,86.0,0.0,Good,1764.2,High Risk
Hyderabad,2025-12-14 14:00:00+00:00,14,43.9,42.5,484.0,29.7,18.8,86.0,0.0,Good,1764.2,High Risk
Hyderabad,2025-12-14 15:00:00+00:00,15,47.0,45.6,525.0,34.8,20.9,72.0,,Good,1857.8,High Risk
Hyderabad,2025-12-14 15:00:00+00:00,15,47.0,45.6,525.0,34.8,20.9,72.0,,Good,1857.8,High Risk
Hyderabad,2025-12-14 15:00:00+00:00,15,47.0,45.6,525.0,34.8,20.9,72.0,0.0,Good,1857.8,High Risk
Hyderabad,2025-12-14 15:00:00+00:00,15,47.0,45.6,525.0,34.8,20.9,72.0,0.0,Good,1857.8,High Risk
Hyderabad,2025-12-14 16:00:00+00:00,16,49.7,48.3,621.0,34.8,21.9,68.0,,Good,2063.4,High Risk
Hyderabad,2025-12-14 16:00:00+00:00,16,49.7,48.3,621.0,34.8,21.9,68.0,,Good,2063.4,High Risk
Hyderabad,2025-12-14 16:00:00+00:00,16,49.7,48.3,621.0,34.8,21.9,68.0,0.0,Good,2063.4,High Risk
Hyderabad,2025-12-14 16:00:00+00:00,16,49.7,48.3,621.0,34.8,21.9,68.0,0.0,Good,2063.4,High Risk
Hyderabad,2025-12-14 17:00:00+00:00,17,51.3,49.9,750.0,31.7,22.4,71.0,,Good,2332.8,High Risk
Hyderabad,2025-12-14 17:00:00+00:00,17,51.3,49.9,750.0,31.7,22.4,71.0,,Good,2332.8,High Risk
Hyderabad,2025-12-14 17:00:00+00:00,17,51.3,49.9,750.0,31.7,22.4,71.0,0.0,Good,2332.8,High Risk
Hyderabad,2025-12-14 17:00:00+00:00,17,51.3,49.9,750.0,31.7,22.4,71.0,0.0,Good,2332.8,High Risk
Hyderabad,2025-12-14 18:00:00+00:00,18,51.8,50.3,883.0,28.2,22.7,75.0,,,2601.5,High Risk
Hyderabad,2025-12-14 18:00:00+00:00,18,51.8,50.3,883.0,28.2,22.7,75.0,,,2601.5,High Risk
Hyderabad,2025-12-14 18:00:00+00:00,18,51.8,50.3,883.0,28.2,22.7,75.0,0.0,,2601.5,High Risk
Hyderabad,2025-12-14 18:00:00+00:00,18,51.8,50.3,883.0,28.2,22.7,75.0,0.0,,2601.5,High Risk
Hyderabad,2025-12-14 19:00:00+00:00,19,51.5,49.9,1053.0,24.5,22.8,80.0,,Good,2939.2,High Risk
Hyderabad,2025-12-14 19:00:00+00:00,19,51.5,49.9,1053.0,24.5,22.8,80.0,,Good,2939.2,High Risk
Hyderabad,2025-12-14 19:00:00+00:00,19,51.5,49.9,1053.0,24.5,22.8,80.0,0.0,Good,2939.2,High Risk
Hyderabad,2025-12-14 19:00:00+00:00,19,51.5,49.9,1053.0,24.5,22.8,80.0,0.0,Good,2939.2,High Risk
Hyderabad,2025-12-14 20:00:00+00:00,20,51.9,50.3,1227.0,20.4,22.7,87.0,,,3294.6,High Risk
Hyderabad,2025-12-14 20:00:00+00:00,20,51.9,50.3,1227.0,20.4,22.7,87.0,,,3294.6,High Risk
Hyderabad,2025-12-14 20:00:00+00:00,20,51.9,50.3,1227.0,20.4,22.7,87.0,0.0,,3294.6,High Risk
Hyderabad,2025-12-14 20:00:00+00:00,20,51.9,50.3,1227.0,20.4,22.7,87.0,0.0,,3294.6,High Risk
Hyderabad,2025-12-14 21:00:00+00:00,21,52.7,51.0,1278.0,17.1,23.0,93.0,,Moderate,3408.5,High Risk
Hyderabad,2025-12-14 21:00:00+00:00,21,52.7,51.0,1278.0,17.1,23.0,93.0,,Moderate,3408.5,High Risk
Hyderabad,2025-12-14 21:00:00+00:00,21,52.7,51.0,1278.0,17.1,23.0,93.0,0.0,Moderate,3408.5,High Risk
Hyderabad,2025-12-14 21:00:00+00:00,21,52.7,51.0,1278.0,17.1,23.0,93.0,0.0,Moderate,3408.5,High Risk
Hyderabad,2025-12-14 22:00:00+00:00,22,53.6,51.8,1069.0,14.8,23.9,98.0,,Moderate,3006.6,High Risk
Hyderabad,2025-12-14 22:00:00+00:00,22,53.6,51.8,1069.0,14.8,23.9,98.0,,Moderate,3006.6,High Risk
Hyderabad,2025-12-14 22:00:00+00:00,22,53.6,51.8,1069.0,14.8,23.9,98.0,0.0,Moderate,3006.6,High Risk
Hyderabad,2025-12-14 22:00:00+00:00,22,53.6,51.8,1069.0,14.8,23.9,98.0,0.0,Moderate,3006.6,High Risk
Hyderabad,2025-12-14 23:00:00+00:00,23,54.4,52.6,736.0,13.3,25.2,102.0,,Moderate,2358.2,High Risk
Hyderabad,2025-12-14 23:00:00+00:00,23,54.4,52.6,736.0,13.3,25.2,102.0,,Moderate,2358.2,High Risk
Hyderabad,2025-12-14 23:00:00+00:00,23,54.4,52.6,736.0,13.3,25.2,102.0,0.0,Moderate,2358.2,High Risk
Hyderabad,2025-12-14 23:00:00+00:00,23,54.4,52.6,736.0,13.3,25.2,102.0,0.0,Moderate,2358.2,High Risk
Hyderabad,2025-12-15 00:00:00+00:00,0,56.1,54.4,552.5,14.0,26.6,104.0,,Moderate,2019.7,High Risk
Hyderabad,2025-12-15 00:00:00+00:00,0,56.1,54.4,552.5,14.0,26.6,104.0,,Moderate,2019.7,High Risk
Hyderabad,2025-12-15 00:00:00+00:00,0,56.1,54.4,552.5,14.0,26.6,104.0,0.0,Moderate,2019.7,High Risk
Hyderabad,2025-12-15 00:00:00+00:00,0,56.1,54.4,552.5,14.0,26.6,104.0,0.0,Moderate,2019.7,High Risk
Hyderabad,2025-12-15 01:00:00+00:00,1,61.0,59.3,555.5,19.5,28.5,101.0,,Moderate,2085.5,High Risk
Hyderabad,2025-12-15 01:00:00+00:00,1,61.0,59.3,555.5,19.5,28.5,101.0,,Moderate,2085.5,High Risk
Hyderabad,2025-12-15 01:00:00+00:00,1,61.0,59.3,555.5,19.5,28.5,101.0,0.0,Moderate,2085.5,High Risk
Hyderabad,2025-12-15 01:00:00+00:00,1,61.0,59.3,555.5,19.5,28.5,101.0,0.0,Moderate,2085.5,High Risk
Hyderabad,2025-12-15 02:00:00+00:00,2,71.5,69.6,664.8,27.1,30.6,97.0,,Moderate,2413.8999999999996,High Risk
Hyderabad,2025-12-15 02:00:00+00:00,2,71.5,69.6,664.8,27.1,30.6,97.0,,Moderate,2413.8999999999996,High Risk
Hyderabad,2025-12-15 02:00:00+00:00,2,71.5,69.6,664.8,27.1,30.6,97.0,0.35,Moderate,2413.8999999999996,High Risk
Hyderabad,2025-12-15 02:00:00+00:00,2,71.5,69.6,664.8,27.1,30.6,97.0,0.35,Moderate,2413.8999999999996,High Risk
Hyderabad,2025-12-15 03:00:00+00:00,3,59.1,58.0,745.0,30.0,31.0,101.0,,Moderate,2504.3,High Risk
Hyderabad,2025-12-15 03:00:00+00:00,3,59.1,58.0,745.0,30.0,31.0,101.0,,Moderate,2504.3,High Risk
Hyderabad,2025-12-15 03:00:00+00:00,3,59.1,58.0,745.0,30.0,31.0,101.0,1.5,Moderate,2504.3,High Risk
Hyderabad,2025-12-15 03:00:00+00:00,3,59.1,58.0,745.0,30.0,31.0,101.0,1.5,Moderate,2504.3,High Risk
Hyderabad,2025-12-15 04:00:00+00:00,4,43.0,41.6,644.0,23.2,28.5,121.0,,Good,2194.8,High Risk
Hyderabad,2025-12-15 04:00:00+00:00,4,43.0,41.6,644.0,23.2,28.5,121.0,,Good,2194.8,High Risk
Hyderabad,2025-12-15 04:00:00+00:00,4,43.0,41.6,644.0,23.2,28.5,121.0,3.45,Good,2194.8,High Risk
Hyderabad,2025-12-15 04:00:00+00:00,4,43.0,41.6,644.0,23.2,28.5,121.0,3.45,Good,2194.8,High Risk
Hyderabad,2025-12-15 05:00:00+00:00,5,38.3,36.9,475.0,11.7,24.3,148.0,,Good,1837.4,High Risk
Hyderabad,2025-12-15 05:00:00+00:00,5,38.3,36.9,475.0,11.7,24.3,148.0,,Good,1837.4,High Risk
Hyderabad,2025-12-15 05:00:00+00:00,5,38.3,36.9,475.0,11.7,24.3,148.0,5.55,Good,1837.4,High Risk
Hyderabad,2025-12-15 05:00:00+00:00,5,38.3,36.9,475.0,11.7,24.3,148.0,5.55,Good,1837.4,High Risk
Hyderabad,2025-12-15 06:00:00+00:00,6,35.4,33.9,347.0,3.1,20.8,168.0,,Good,1569.3,High Risk
Hyderabad,2025-12-15 06:00:00+00:00,6,35.4,33.9,347.0,3.1,20.8,168.0,,Good,1569.3,High Risk
Hyderabad,2025-12-15 06:00:00+00:00,6,35.4,33.9,347.0,3.1,20.8,168.0,6.9,Good,1569.3,High Risk
Hyderabad,2025-12-15 06:00:00+00:00,6,35.4,33.9,347.0,3.1,20.8,168.0,6.9,Good,1569.3,High Risk
Hyderabad,2025-12-15 07:00:00+00:00,7,34.2,32.6,307.0,0.6,18.8,174.0,,Good,1479.2,High Risk
Hyderabad,2025-12-15 07:00:00+00:00,7,34.2,32.6,307.0,0.6,18.8,174.0,,Good,1479.2,High Risk
Hyderabad,2025-12-15 07:00:00+00:00,7,34.2,32.6,307.0,0.6,18.8,174.0,6.95,Good,1479.2,High Risk
Hyderabad,2025-12-15 07:00:00+00:00,7,34.2,32.6,307.0,0.6,18.8,174.0,6.95,Good,1479.2,High Risk
Hyderabad,2025-12-15 08:00:00+00:00,8,34.0,32.4,308.0,1.1,17.5,172.0,,Good,1470.4,High Risk
Hyderabad,2025-12-15 08:00:00+00:00,8,34.0,32.4,308.0,1.1,17.5,172.0,,Good,1470.4,High Risk
Hyderabad,2025-12-15 08:00:00+00:00,8,34.0,32.4,308.0,1.1,17.5,172.0,5.7,Good,1470.4,High Risk
Hyderabad,2025-12-15 08:00:00+00:00,8,34.0,32.4,308.0,1.1,17.5,172.0,5.7,Good,1470.4,High Risk
Hyderabad,2025-12-15 09:00:00+00:00,9,34.0,32.2,321.0,2.5,16.6,167.0,,Good,1482.4,High Risk
Hyderabad,2025-12-15 09:00:00+00:00,9,34.0,32.2,321.0,2.5,16.6,167.0,,Good,1482.4,High Risk
Hyderabad,2025-12-15 09:00:00+00:00,9,34.0,32.2,321.0,2.5,16.6,167.0,3.65,Good,1482.4,High Risk
Hyderabad,2025-12-15 09:00:00+00:00,9,34.0,32.2,321.0,2.5,16.6,167.0,3.65,Good,1482.4,High Risk
Hyderabad,2025-12-15 10:00:00+00:00,10,34.2,32.5,345.0,4.9,16.0,156.0,,Good,1506.7,High Risk
Hyderabad,2025-12-15 10:00:00+00:00,10,34.2,32.5,345.0,4.9,16.0,156.0,,Good,1506.7,High Risk
